#ticker, date, time, askprice
"WFR","27-DEC-2005","14:31:24.489",23.1
"UDR","27-DEC-2005","14:31:24.491",23.56
"UNS","27-DEC-2005","14:31:24.491",31.45
"UPS","27-DEC-2005","14:31:24.491",77.36
"WDC","27-DEC-2005","14:31:24.491",18.8
"WDC","27-DEC-2005","14:31:24.491",18.8
"WMB","27-DEC-2005","14:31:24.491",23.73
"WMB","27-DEC-2005","14:31:24.491",23.73
"WYE","27-DEC-2005","14:31:24.491",47.51
"ZMH","27-DEC-2005","14:31:24.491",69.11
"SKX","27-DEC-2005","14:31:24.493",15.55
"SRT","27-DEC-2005","14:31:24.493",18.08
"STR","27-DEC-2005","14:31:24.493",78.49
"TEF","27-DEC-2005","14:31:24.493",45.25
"TEF","27-DEC-2005","14:31:24.493",45.25
"TEN","27-DEC-2005","14:31:24.493",19.67
"TMS","27-DEC-2005","14:31:24.493",21.39
"TOL","27-DEC-2005","14:31:24.493",36.05
"TWX","27-DEC-2005","14:31:24.493",17.71
"TXU","27-DEC-2005","14:31:24.493",50.91
"TYL","27-DEC-2005","14:31:24.493",9
"UIS","27-DEC-2005","14:31:24.493",5.9
"SAH","27-DEC-2005","14:31:24.495",22.83
"SAP","27-DEC-2005","14:31:24.495",45.76
"SHO","27-DEC-2005","14:31:24.495",26.91
"SWC","27-DEC-2005","14:31:24.495",11.4
"SWY","27-DEC-2005","14:31:24.495",24.52
"SWY","27-DEC-2005","14:31:24.495",24.52
"SYK","27-DEC-2005","14:31:24.495",46.25
"TOL","27-DEC-2005","14:31:24.495",0
"NYB","27-DEC-2005","14:31:24.618",0
"SNY","27-DEC-2005","14:31:24.618",0
"SWY","27-DEC-2005","14:31:24.618",0
"UNM","27-DEC-2005","14:31:24.618",0
"LUB","27-DEC-2005","14:31:24.624",12.29
"MAT","27-DEC-2005","14:31:24.624",15.98
"NOV","27-DEC-2005","14:31:24.624",63.45
"PEP","27-DEC-2005","14:31:24.626",59.05
"PMI","27-DEC-2005","14:31:24.626",41.17
"R","27-DEC-2005","14:31:24.626",42.16
"RPM","27-DEC-2005","14:31:24.626",18.34
"RUS","27-DEC-2005","14:31:24.626",11.7
"NUS","27-DEC-2005","14:31:24.628",17.58
"NYB","27-DEC-2005","14:31:24.628",17.1
"ITT","27-DEC-2005","14:31:24.630",106.46
"JOR","27-DEC-2005","14:31:24.630",10.1
"JWN","27-DEC-2005","14:31:24.630",37.39
"KMX","27-DEC-2005","14:31:24.630",28.32
"GY","27-DEC-2005","14:31:24.631",18.39
"HNP","27-DEC-2005","14:31:24.631",26.55
"HPC","27-DEC-2005","14:31:24.631",11.62
"IOO","27-DEC-2005","14:31:24.631",63.82
"JNC","27-DEC-2005","14:31:24.631",43.08
"KFY","27-DEC-2005","14:31:24.631",18.93
"DGX","27-DEC-2005","14:31:24.633",52.39
"DNA","27-DEC-2005","14:31:24.633",94.15
"DTV","27-DEC-2005","14:31:24.633",14.44
"ELX","27-DEC-2005","14:31:24.633",20.79
"ELX","27-DEC-2005","14:31:24.633",20.79
"EXC","27-DEC-2005","14:31:24.633",54.65
"FDP","27-DEC-2005","14:31:24.633",23.78
"FDX","27-DEC-2005","14:31:24.633",104.94
"FHI","27-DEC-2005","14:31:24.633",18.8
"GES","27-DEC-2005","14:31:24.633",36.19
"GLW","27-DEC-2005","14:31:24.633",20.23
"GM","27-DEC-2005","14:31:24.633",19.03
"ARC","27-DEC-2005","14:31:24.635",9.66
"ELS","27-DEC-2005","14:31:24.635",46
"EN","27-DEC-2005","14:31:24.635",40.08
"ESL","27-DEC-2005","14:31:24.635",37.56
"GE","27-DEC-2005","14:31:24.635",35.58
"BKE","27-DEC-2005","14:31:24.637",32.45
"CBT","27-DEC-2005","14:31:24.637",36.45
"CC","27-DEC-2005","14:31:24.637",22.88
"CCU","27-DEC-2005","14:31:24.637",31.9
"CHT","27-DEC-2005","14:31:24.637",17.8
"CMA","27-DEC-2005","14:31:24.637",57.98
"CNC","27-DEC-2005","14:31:24.637",26.73
"CVO","27-DEC-2005","14:31:24.637",13.99
"CVS","27-DEC-2005","14:31:24.637",27.25
"DVM","27-DEC-2005","14:31:24.637",17.17
"GPS","27-DEC-2005","14:31:24.637",17.71
"C","27-DEC-2005","14:31:24.639",49.39
"CAG","27-DEC-2005","14:31:24.639",20.34
"CAL","27-DEC-2005","14:31:24.639",21.31
"CAL","27-DEC-2005","14:31:24.639",21.3
"CVC","27-DEC-2005","14:31:24.639",23.33
"CYN","27-DEC-2005","14:31:24.639",73.8
"CBK","27-DEC-2005","14:31:24.701",18.1
"CVO","27-DEC-2005","14:31:24.703",0
"CVS","27-DEC-2005","14:31:24.703",0
"LM","27-DEC-2005","14:31:24.703",0
"SNS","27-DEC-2005","14:31:24.703",17.31
"CMA","27-DEC-2005","14:31:24.705",0
"ITT","27-DEC-2005","14:31:24.705",0
"ARE","27-DEC-2005","14:31:24.706",0
"ASD","27-DEC-2005","14:31:24.706",0
"EXC","27-DEC-2005","14:31:24.706",0
"FHI","27-DEC-2005","14:31:24.706",0
"JWN","27-DEC-2005","14:31:24.706",0
"CAL","27-DEC-2005","14:31:24.835",0
"ELX","27-DEC-2005","14:31:24.835",0
"IWM","27-DEC-2005","14:31:24.835",68.35
"IWM","27-DEC-2005","14:31:24.837",68.36
"IWM","27-DEC-2005","14:31:24.837",68.36
"LVB","27-DEC-2005","14:31:24.837",25.6
"MAT","27-DEC-2005","14:31:24.837",0
"MI","27-DEC-2005","14:31:24.837",0
"RCI","27-DEC-2005","14:31:24.837",47.4
"SAH","27-DEC-2005","14:31:24.837",0
"SFA","27-DEC-2005","14:31:24.837",0
"TYL","27-DEC-2005","14:31:24.837",0
"WDC","27-DEC-2005","14:31:24.837",0
"GR","27-DEC-2005","14:31:24.838",41.89
"L","27-DEC-2005","14:31:24.838",7.79
"LRY","27-DEC-2005","14:31:24.838",43.9
"MI","27-DEC-2005","14:31:24.838",44.06
"NBR","27-DEC-2005","14:31:24.838",76.59
"R","27-DEC-2005","14:31:24.838",0
"RF","27-DEC-2005","14:31:24.838",0
"AIG","27-DEC-2005","14:31:24.904",68.4
"MAT","27-DEC-2005","14:31:24.904",15.98
"MI","27-DEC-2005","14:31:24.904",44.05
"MI","27-DEC-2005","14:31:24.904",44.05
"NCI","27-DEC-2005","14:31:24.904",22.46
"NCR","27-DEC-2005","14:31:24.904",34.43
"ADM","27-DEC-2005","14:31:24.906",25.2
"AIG","27-DEC-2005","14:31:24.906",68.45
"BEC","27-DEC-2005","14:31:24.906",58.34
"AGN","27-DEC-2005","14:31:24.908",109.92
"SLR","27-DEC-2005","14:31:24.972",3.67
"UVN","27-DEC-2005","14:31:24.972",30.25
"VLO","27-DEC-2005","14:31:24.972",52
"VZ","27-DEC-2005","14:31:24.972",30.5
"WB","27-DEC-2005","14:31:24.972",54.1
"WLV","27-DEC-2005","14:31:24.972",5.13
"WMT","27-DEC-2005","14:31:24.972",48.43
"XOM","27-DEC-2005","14:31:24.972",56.68
"YCC","27-DEC-2005","14:31:24.972",26.48
"SFA","27-DEC-2005","14:31:24.974",43.1
"SHO","27-DEC-2005","14:31:24.974",26.94
"SNV","27-DEC-2005","14:31:24.974",27.39
"SNY","27-DEC-2005","14:31:24.974",45.21
"STR","27-DEC-2005","14:31:24.974",78.49
"STX","27-DEC-2005","14:31:24.974",20.37
"TMS","27-DEC-2005","14:31:24.974",21.41
"SFI","27-DEC-2005","14:31:25.097",36.04
"SLH","27-DEC-2005","14:31:25.097",20.72
"TOT","27-DEC-2005","14:31:25.097",127.22
"WAG","27-DEC-2005","14:31:25.097",44.87
"WDC","27-DEC-2005","14:31:25.097",18.8
"MLM","27-DEC-2005","14:31:25.100",77.9
"NCZ","27-DEC-2005","14:31:25.100",14.38
"NDE","27-DEC-2005","14:31:25.100",39.44
"NEM","27-DEC-2005","14:31:25.100",52.73
"NEM","27-DEC-2005","14:31:25.100",52.73
"NFB","27-DEC-2005","14:31:25.100",27.58
"NIM","27-DEC-2005","14:31:25.100",9.69
"PCU","27-DEC-2005","14:31:25.100",68.33
"MVK","27-DEC-2005","14:31:25.102",0
"OSK","27-DEC-2005","14:31:25.102",45
"PBY","27-DEC-2005","14:31:25.102",14.78
"PKS","27-DEC-2005","14:31:25.102",7.56
"PPL","27-DEC-2005","14:31:25.102",29.95
"RAH","27-DEC-2005","14:31:25.102",40.7
"RPB","27-DEC-2005","14:31:25.102",12.09
"RUS","27-DEC-2005","14:31:25.102",11.7
"HLT","27-DEC-2005","14:31:25.104",22.71
"PGN","27-DEC-2005","14:31:25.104",44.54
"RES","27-DEC-2005","14:31:25.104",26.88
"RF","27-DEC-2005","14:31:25.104",34.84
"RPM","27-DEC-2005","14:31:25.104",18.34
"RTN","27-DEC-2005","14:31:25.104",40.14
"HC","27-DEC-2005","14:31:25.107",14.41
"IBM","27-DEC-2005","14:31:25.107",83.59
"IMI","27-DEC-2005","14:31:25.107",31.67
"PKY","27-DEC-2005","14:31:25.107",40.78
"RIG","27-DEC-2005","14:31:25.107",70.52
"WMT","27-DEC-2005","14:31:25.107",0
"HB","27-DEC-2005","14:31:25.108",49.33
"HOV","27-DEC-2005","14:31:25.108",50.74
"JBX","27-DEC-2005","14:31:25.108",35.64
"K","27-DEC-2005","14:31:25.108",44.12
"KAR","27-DEC-2005","14:31:25.110",24.98
"KVa","27-DEC-2005","14:31:25.110",20.75
"STX","27-DEC-2005","14:31:25.110",0
"UVN","27-DEC-2005","14:31:25.110",0
"VLO","27-DEC-2005","14:31:25.110",0
"VZ","27-DEC-2005","14:31:25.112",0
"JP","27-DEC-2005","14:31:25.114",57.46
"KFY","27-DEC-2005","14:31:25.114",18.89
"NAL","27-DEC-2005","14:31:25.114",14.78
"NCZ","27-DEC-2005","14:31:25.114",14.37
"OCN","27-DEC-2005","14:31:25.114",8.79
"PGN","27-DEC-2005","14:31:25.114",44.54
"FRE","27-DEC-2005","14:31:25.175",67.4
"GDP","27-DEC-2005","14:31:25.175",25.71
"GPS","27-DEC-2005","14:31:25.175",17.71
"DHI","27-DEC-2005","14:31:25.177",36.3
"ELS","27-DEC-2005","14:31:25.177",46
"EN","27-DEC-2005","14:31:25.177",40.08
"ESE","27-DEC-2005","14:31:25.177",44.97
"F","27-DEC-2005","14:31:25.177",7.94
"FDX","27-DEC-2005","14:31:25.177",104.94
"FHR","27-DEC-2005","14:31:25.177",41.74
"GE","27-DEC-2005","14:31:25.177",35.58
"GGP","27-DEC-2005","14:31:25.177",48.11
"DOV","27-DEC-2005","14:31:25.179",41
"ELS","27-DEC-2005","14:31:25.179",46
"ESL","27-DEC-2005","14:31:25.179",0
"FXI","27-DEC-2005","14:31:25.179",62.56
"CHT","27-DEC-2005","14:31:25.181",0
"EXC","27-DEC-2005","14:31:25.181",54.65
"HMY","27-DEC-2005","14:31:25.181",0
"CCL","27-DEC-2005","14:31:25.182",0
"CCU","27-DEC-2005","14:31:25.182",0
"DSW","27-DEC-2005","14:31:25.182",25.35
"DVM","27-DEC-2005","14:31:25.182",0
"FRE","27-DEC-2005","14:31:25.182",0
"GPS","27-DEC-2005","14:31:25.182",17.71
"GPS","27-DEC-2005","14:31:25.182",0
"BW","27-DEC-2005","14:31:25.244",16.05
"CBT","27-DEC-2005","14:31:25.244",36.44
"CEY","27-DEC-2005","14:31:25.244",41
"CVG","27-DEC-2005","14:31:25.244",15.98
"FXI","27-DEC-2005","14:31:25.244",0
"SIR","27-DEC-2005","14:31:25.244",7.95
"SON","27-DEC-2005","14:31:25.244",29.67
"SSW","27-DEC-2005","14:31:25.244",20.19
"T","27-DEC-2005","14:31:25.244",24.79
"AXE","27-DEC-2005","14:31:25.246",39.83
"BR","27-DEC-2005","14:31:25.246",86.23
"C","27-DEC-2005","14:31:25.246",49.39
"CHG","27-DEC-2005","14:31:25.246",46.58
"CHK","27-DEC-2005","14:31:25.246",31.5
"C","27-DEC-2005","14:31:25.307",49.39
"CCI","27-DEC-2005","14:31:25.307",27.18
"CCJ","27-DEC-2005","14:31:25.307",61.98
"CEY","27-DEC-2005","14:31:25.307",40.99
"CVS","27-DEC-2005","14:31:25.307",27.25
"OCR","27-DEC-2005","14:31:25.307",59.3
"PMI","27-DEC-2005","14:31:25.307",41.17
"LIN","27-DEC-2005","14:31:25.309",24.19
"MQY","27-DEC-2005","14:31:25.309",14.71
"NBR","27-DEC-2005","14:31:25.309",76.59
"NOC","27-DEC-2005","14:31:25.309",59.6
"NSE","27-DEC-2005","14:31:25.309",22.15
"RTN","27-DEC-2005","14:31:25.309",0
"RUS","27-DEC-2005","14:31:25.309",0
"SIR","27-DEC-2005","14:31:25.309",0
"MAT","27-DEC-2005","14:31:25.311",0
"MQY","27-DEC-2005","14:31:25.311",0
"NBR","27-DEC-2005","14:31:25.311",0
"HMY","27-DEC-2005","14:31:25.373",13.16
"NCZ","27-DEC-2005","14:31:25.373",0
"PGN","27-DEC-2005","14:31:25.373",0
"PKY","27-DEC-2005","14:31:25.373",0
"RPB","27-DEC-2005","14:31:25.373",0
"AHO","27-DEC-2005","14:31:25.374",0
"AIG","27-DEC-2005","14:31:25.374",0
"C","27-DEC-2005","14:31:25.374",0
"F","27-DEC-2005","14:31:25.374",0
"GPN","27-DEC-2005","14:31:25.374",47.89
"GPN","27-DEC-2005","14:31:25.374",47.89
"BCF","27-DEC-2005","14:31:25.376",0
"BDX","27-DEC-2005","14:31:25.376",0
"CHK","27-DEC-2005","14:31:25.376",0
"IX","27-DEC-2005","14:31:25.376",0
"CHE","27-DEC-2005","14:31:25.437",0
"HC","27-DEC-2005","14:31:25.437",0
"SHR","27-DEC-2005","14:31:25.437",66.77
"MT","27-DEC-2005","14:31:25.438",26.21
"NRF","27-DEC-2005","14:31:25.438",10.34
"ACH","27-DEC-2005","14:31:25.439",78.5
"AHO","27-DEC-2005","14:31:25.439",7.51
"AXA","27-DEC-2005","14:31:25.439",33.18
"ACF","27-DEC-2005","14:31:25.501",25.88
"ADM","27-DEC-2005","14:31:25.501",25.2
"AM","27-DEC-2005","14:31:25.501",22.19
"ATE","27-DEC-2005","14:31:25.501",24.23
"BBY","27-DEC-2005","14:31:25.501",44.92
"BCF","27-DEC-2005","14:31:25.501",40
"BEC","27-DEC-2005","14:31:25.501",58.34
"BEC","27-DEC-2005","14:31:25.501",58.33
"CTC","27-DEC-2005","14:31:25.501",9
"SNY","27-DEC-2005","14:31:25.502",45.21
"SY","27-DEC-2005","14:31:25.502",22.18
"TIE","27-DEC-2005","14:31:25.502",67.3
"TWX","27-DEC-2005","14:31:25.502",17.71
"UAG","27-DEC-2005","14:31:25.502",38.28
"UCI","27-DEC-2005","14:31:25.502",36.16
"VOD","27-DEC-2005","14:31:25.502",21.36
"WLV","27-DEC-2005","14:31:25.502",5.18
"WRI","27-DEC-2005","14:31:25.502",39.15
"WXS","27-DEC-2005","14:31:25.502",22.67
"XJT","27-DEC-2005","14:31:25.502",10.83
"SKP","27-DEC-2005","14:31:25.504",21.24
"TEK","27-DEC-2005","14:31:25.504",29.12
"TMS","27-DEC-2005","14:31:25.504",21.41
"TOD","27-DEC-2005","14:31:25.504",29
"TRI","27-DEC-2005","14:31:25.504",40.27
"TSO","27-DEC-2005","14:31:25.504",60.96
"TXU","27-DEC-2005","14:31:25.504",50.91
"TXU","27-DEC-2005","14:31:25.504",50.91
"SJT","27-DEC-2005","14:31:25.626",43.61
"TEF","27-DEC-2005","14:31:25.626",45.25
"TNL","27-DEC-2005","14:31:25.626",17.63
"UCI","27-DEC-2005","14:31:25.626",36.16
"VDM","27-DEC-2005","14:31:25.626",7.1
"VLO","27-DEC-2005","14:31:25.626",52
"WMT","27-DEC-2005","14:31:25.626",48.43
"WB","27-DEC-2005","14:31:25.627",54.07
"LRW","27-DEC-2005","14:31:25.628",21.5
"MO","27-DEC-2005","14:31:25.628",76.21
"MOT","27-DEC-2005","14:31:25.628",23.49
"MSP","27-DEC-2005","14:31:25.628",20.25
"NFX","27-DEC-2005","14:31:25.628",50.39
"PKI","27-DEC-2005","14:31:25.628",23.24
"OMC","27-DEC-2005","14:31:25.631",86.86
"PBY","27-DEC-2005","14:31:25.631",14.78
"PGN","27-DEC-2005","14:31:25.631",44.54
"PNM","27-DEC-2005","14:31:25.631",24.74
"ROK","27-DEC-2005","14:31:25.631",59.31
"NOC","27-DEC-2005","14:31:25.633",0
"NVT","27-DEC-2005","14:31:25.633",0
"SY","27-DEC-2005","14:31:25.633",0
"XJT","27-DEC-2005","14:31:25.633",0
"NBR","27-DEC-2005","14:31:25.634",0
"OMC","27-DEC-2005","14:31:25.634",0
"TWX","27-DEC-2005","14:31:25.634",0
"TXU","27-DEC-2005","14:31:25.634",0
"NYB","27-DEC-2005","14:31:25.636",17.1
"PMI","27-DEC-2005","14:31:25.636",41.17
"R","27-DEC-2005","14:31:25.636",42.16
"RCI","27-DEC-2005","14:31:25.636",47.34
"RE","27-DEC-2005","14:31:25.636",100.84
"RI","27-DEC-2005","14:31:25.636",26.34
"GYI","27-DEC-2005","14:31:25.639",91.07
"HOT","27-DEC-2005","14:31:25.639",64
"NBR","27-DEC-2005","14:31:25.639",76.57
"HC","27-DEC-2005","14:31:25.640",14.41
"HNP","27-DEC-2005","14:31:25.640",26.55
"HRP","27-DEC-2005","14:31:25.640",10.59
"IBM","27-DEC-2005","14:31:25.640",83.58
"IMI","27-DEC-2005","14:31:25.640",31.67
"IX","27-DEC-2005","14:31:25.640",132.06
"K","27-DEC-2005","14:31:25.640",44.12
"DF","27-DEC-2005","14:31:25.642",37.87
"FMS","27-DEC-2005","14:31:25.642",34.82
"HET","27-DEC-2005","14:31:25.642",71.19
"HNZ","27-DEC-2005","14:31:25.642",33.9
"HOV","27-DEC-2005","14:31:25.642",50.74
"HPC","27-DEC-2005","14:31:25.642",11.62
"JPZ","27-DEC-2005","14:31:25.642",16.97
"KBH","27-DEC-2005","14:31:25.642",75.06
"KFN","27-DEC-2005","14:31:25.642",24.15
"KRG","27-DEC-2005","14:31:25.642",15.67
"DP","27-DEC-2005","14:31:25.644",48.75
"DTV","27-DEC-2005","14:31:25.644",14.43
"FDX","27-DEC-2005","14:31:25.644",104.94
"FJC","27-DEC-2005","14:31:25.644",1.8
"GDP","27-DEC-2005","14:31:25.644",25.71
"GEG","27-DEC-2005","14:31:25.644",4.57
"EMC","27-DEC-2005","14:31:25.645",13.85
"EWU","27-DEC-2005","14:31:25.645",18.76
"FMS","27-DEC-2005","14:31:25.645",34.85
"FSL","27-DEC-2005","14:31:25.645",25.95
"FSL","27-DEC-2005","14:31:25.645",25.95
"GPN","27-DEC-2005","14:31:25.645",47.89
"GPS","27-DEC-2005","14:31:25.645",17.71
"KDN","27-DEC-2005","14:31:25.707",33.13
"KEY","27-DEC-2005","14:31:25.707",33.82
"BKE","27-DEC-2005","14:31:25.770",32.45
"BSG","27-DEC-2005","14:31:25.770",14.29
"CBK","27-DEC-2005","14:31:25.770",18.12
"CCL","27-DEC-2005","14:31:25.770",53.66
"CLS","27-DEC-2005","14:31:25.770",10.69
"ARE","27-DEC-2005","14:31:25.772",81.87
"BWA","27-DEC-2005","14:31:25.772",60.15
"CAL","27-DEC-2005","14:31:25.772",21.3
"CBI","27-DEC-2005","14:31:25.772",24.32
"CBK","27-DEC-2005","14:31:25.772",18.12
"CBL","27-DEC-2005","14:31:25.772",41
"CCI","27-DEC-2005","14:31:25.772",27.18
"CEY","27-DEC-2005","14:31:25.772",41
"CFR","27-DEC-2005","14:31:25.772",55.28
"CIT","27-DEC-2005","14:31:25.772",52.57
"DF","27-DEC-2005","14:31:25.772",0
"ADM","27-DEC-2005","14:31:25.773",0
"CIN","27-DEC-2005","14:31:25.773",0
"HIG","27-DEC-2005","14:31:25.773",0
"HNP","27-DEC-2005","14:31:25.773",0
"HOT","27-DEC-2005","14:31:25.773",0
"KBH","27-DEC-2005","14:31:25.773",0
"KTC","27-DEC-2005","14:31:25.773",0
"LSS","27-DEC-2005","14:31:25.773",0
"CCL","27-DEC-2005","14:31:25.774",0
"CSC","27-DEC-2005","14:31:25.774",0
"EWU","27-DEC-2005","14:31:25.774",0
"BBY","27-DEC-2005","14:31:25.835",0
"BEC","27-DEC-2005","14:31:25.835",0
"SCS","27-DEC-2005","14:31:25.835",15.89
"TWX","27-DEC-2005","14:31:25.835",17.72
"TCB","27-DEC-2005","14:31:25.837",28.54
"TCB","27-DEC-2005","14:31:25.837",28.54
"TXN","27-DEC-2005","14:31:25.837",33.12
"TXU","27-DEC-2005","14:31:25.837",50.9
"TYL","27-DEC-2005","14:31:25.837",9
"USG","27-DEC-2005","14:31:25.837",65.09
"UVN","27-DEC-2005","14:31:25.837",30.2
"VZ","27-DEC-2005","14:31:25.837",30.48
"XOM","27-DEC-2005","14:31:25.837",56.68
"LTM","27-DEC-2005","14:31:25.839",39.41
"MDG","27-DEC-2005","14:31:25.839",21.69
"REY","27-DEC-2005","14:31:25.839",28.21
"RF","27-DEC-2005","14:31:25.839",34.84
"RL","27-DEC-2005","14:31:25.839",56.8
"TRI","27-DEC-2005","14:31:25.839",0
"MO","27-DEC-2005","14:31:25.840",0
"MT","27-DEC-2005","14:31:25.840",0
"RE","27-DEC-2005","14:31:25.840",0
"UAG","27-DEC-2005","14:31:25.840",0
"LUX","27-DEC-2005","14:31:26.022",25.04
"MAT","27-DEC-2005","14:31:26.022",15.98
"ACH","27-DEC-2005","14:31:26.024",78.5
"ACI","27-DEC-2005","14:31:26.024",79.92
"ADS","27-DEC-2005","14:31:26.024",36.5
"AET","27-DEC-2005","14:31:26.024",96.69
"ARC","27-DEC-2005","14:31:26.024",9.66
"ARE","27-DEC-2005","14:31:26.024",81.9
"BA","27-DEC-2005","14:31:26.024",71.99
"BAX","27-DEC-2005","14:31:26.024",37.89
"BBY","27-DEC-2005","14:31:26.024",44.92
"BEN","27-DEC-2005","14:31:26.024",97.07
"AEP","27-DEC-2005","14:31:26.026",37.25
"APX","27-DEC-2005","14:31:26.026",9.65
"ARO","27-DEC-2005","14:31:26.026",25.89
"AVL","27-DEC-2005","14:31:26.026",29.93
"BAX","27-DEC-2005","14:31:26.026",37.89
"BEC","27-DEC-2005","14:31:26.026",58.33
"BXC","27-DEC-2005","14:31:26.026",11.38
"CBI","27-DEC-2005","14:31:26.026",24.32
"CHT","27-DEC-2005","14:31:26.026",17.8
"CVS","27-DEC-2005","14:31:26.026",27.25
"BVN","27-DEC-2005","14:31:26.028",28.5
"BWA","27-DEC-2005","14:31:26.028",60.15
"CAJ","27-DEC-2005","14:31:26.028",60.15
"COH","27-DEC-2005","14:31:26.028",33.48
"CSE","27-DEC-2005","14:31:26.028",22.5
"CSK","27-DEC-2005","14:31:26.028",17.46
"CVC","27-DEC-2005","14:31:26.028",23.33
"CYN","27-DEC-2005","14:31:26.028",73.8
"CYT","27-DEC-2005","14:31:26.028",47.66
"AT","27-DEC-2005","14:31:26.091",63
"BR","27-DEC-2005","14:31:26.091",86.23
"BTH","27-DEC-2005","14:31:26.091",21.6
"CAG","27-DEC-2005","14:31:26.091",20.34
"CAL","27-DEC-2005","14:31:26.091",21.3
"CSK","27-DEC-2005","14:31:26.091",17.45
"CUZ","27-DEC-2005","14:31:26.091",29.29
"CYN","27-DEC-2005","14:31:26.091",73.8
"SNY","27-DEC-2005","14:31:26.155",45.2
"T","27-DEC-2005","14:31:26.155",24.79
"TRU","27-DEC-2005","14:31:26.155",6.92
"TXU","27-DEC-2005","14:31:26.155",50.9
"MT","27-DEC-2005","14:31:26.157",26.21
"SLE","27-DEC-2005","14:31:26.157",19.11
"SLE","27-DEC-2005","14:31:26.157",19.11
"SNS","27-DEC-2005","14:31:26.157",17.31
"SNV","27-DEC-2005","14:31:26.157",27.39
"SNY","27-DEC-2005","14:31:26.157",45.22
"TSO","27-DEC-2005","14:31:26.157",60.89
"TXU","27-DEC-2005","14:31:26.157",50.9
"TYL","27-DEC-2005","14:31:26.157",8.99
"LDZ","27-DEC-2005","14:31:26.159",30.12
"LUB","27-DEC-2005","14:31:26.159",12.28
"MBI","27-DEC-2005","14:31:26.159",61.36
"MI","27-DEC-2005","14:31:26.159",44.04
"NCZ","27-DEC-2005","14:31:26.159",14.38
"NDE","27-DEC-2005","14:31:26.159",39.44
"LAZ","27-DEC-2005","14:31:26.160",32.13
"LEN","27-DEC-2005","14:31:26.160",61.92
"LH","27-DEC-2005","14:31:26.160",54.45
"MFE","27-DEC-2005","14:31:26.160",27.85
"MI","27-DEC-2005","14:31:26.160",44.04
"NCR","27-DEC-2005","14:31:26.160",34.43
"NCZ","27-DEC-2005","14:31:26.160",14.38
"NKE","27-DEC-2005","14:31:26.160",87.51
"NKE","27-DEC-2005","14:31:26.160",87.5
"NTC","27-DEC-2005","14:31:26.160",14.35
"PGN","27-DEC-2005","14:31:26.162",44.49
"SNY","27-DEC-2005","14:31:26.162",0
"TCB","27-DEC-2005","14:31:26.162",0
"TNL","27-DEC-2005","14:31:26.162",0
"XOM","27-DEC-2005","14:31:26.162",0
"NCZ","27-DEC-2005","14:31:26.164",0
"OEH","27-DEC-2005","14:31:26.164",30.75
"PKI","27-DEC-2005","14:31:26.164",23.25
"PMI","27-DEC-2005","14:31:26.164",41.17
"RUS","27-DEC-2005","14:31:26.164",11.7
"RVI","27-DEC-2005","14:31:26.164",12.24
"SCS","27-DEC-2005","14:31:26.164",0
"TXN","27-DEC-2005","14:31:26.164",0
"NUE","27-DEC-2005","14:31:26.166",68.17
"NUS","27-DEC-2005","14:31:26.166",17.58
"PKS","27-DEC-2005","14:31:26.166",7.56
"HIG","27-DEC-2005","14:31:26.167",86.49
"IBM","27-DEC-2005","14:31:26.167",83.58
"K","27-DEC-2005","14:31:26.167",44.11
"R","27-DEC-2005","14:31:26.167",42.16
"RCI","27-DEC-2005","14:31:26.167",47.34
"RF","27-DEC-2005","14:31:26.167",34.81
"ROK","27-DEC-2005","14:31:26.167",59.36
"HNZ","27-DEC-2005","14:31:26.170",33.9
"HR","27-DEC-2005","14:31:26.170",33.64
"HUBb","27-DEC-2005","14:31:26.170",45.55
"HXL","27-DEC-2005","14:31:26.170",18.55
"HZO","27-DEC-2005","14:31:26.170",30.14
"IMH","27-DEC-2005","14:31:26.170",9.89
"JP","27-DEC-2005","14:31:26.170",57.46
"JP","27-DEC-2005","14:31:26.170",57.46
"KEX","27-DEC-2005","14:31:26.170",52.65
"KFY","27-DEC-2005","14:31:26.170",18.93
"DNA","27-DEC-2005","14:31:26.172",94.15
"GAM","27-DEC-2005","14:31:26.172",35.28
"HC","27-DEC-2005","14:31:26.172",14.41
"HOV","27-DEC-2005","14:31:26.172",50.75
"JBL","27-DEC-2005","14:31:26.172",37.57
"DHR","27-DEC-2005","14:31:26.174",55.87
"HUBb","27-DEC-2005","14:31:26.174",0
"CYN","27-DEC-2005","14:31:26.175",0
"FSL","27-DEC-2005","14:31:26.175",0
"HDI","27-DEC-2005","14:31:26.175",0
"HR","27-DEC-2005","14:31:26.175",0
"KBH","27-DEC-2005","14:31:26.175",0
"LEN","27-DEC-2005","14:31:26.175",0
"LUX","27-DEC-2005","14:31:26.175",0
"ADI","27-DEC-2005","14:31:26.177",0
"CCI","27-DEC-2005","14:31:26.177",0
"CIT","27-DEC-2005","14:31:26.177",0
"COH","27-DEC-2005","14:31:26.177",0
"GPS","27-DEC-2005","14:31:26.177",0
"L","27-DEC-2005","14:31:26.177",0
"BAX","27-DEC-2005","14:31:26.179",0
"BR","27-DEC-2005","14:31:26.179",0
"BWA","27-DEC-2005","14:31:26.179",0
"EMC","27-DEC-2005","14:31:26.179",13.85
"GPS","27-DEC-2005","14:31:26.179",17.7
"DVM","27-DEC-2005","14:31:26.182",17.14
"EK","27-DEC-2005","14:31:26.182",23.26
"EN","27-DEC-2005","14:31:26.182",40.08
